,dimension,component,identified,overlap_against,label
3721,256,149,991,1024,Ventromedial prefrontal cortex anterior LH
3722,256,149,289,1024,Ventromedial prefrontal cortex posterior RH
3723,256,149,235,1024,Anterior cingulate cortex inferior LH
3724,256,149,96,1024,Cingulate anterior
3725,256,150,12,64,Paracentral gyrus RH
3726,256,150,63,64,Central sulcus
3727,256,150,44,64,Paracentral lobule superior
3728,256,150,40,64,Precentral gyrus superior
3729,256,150,17,64,Superior frontal gyrus medial
3730,256,150,125,128,"Postcentral gyrus, middle"
3731,256,150,18,128,Postcentral gyrus RH
3732,256,150,84,128,Precentral gyrus superior
3733,256,150,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
3734,256,150,15,128,Precentral gyrus inferior
3735,256,150,51,256,"Central sulcus superior, RH"
3736,256,150,243,256,Postcentral sulcus middle RH
3737,256,150,129,256,"Precentral sulcus, RH"
3738,256,150,11,256,Cerebrospinal fluid (between intraparietal sulcus and skull)
3739,256,150,47,256,"Supramarginal gyrus anterior, RH"
3740,256,150,382,512,Cerebrospinal fluid (between central sulcus and skull RH)
3741,256,150,65,512,Precentral gyrus mid-superior 
3742,256,150,485,512,Postcentral gyrus middle RH
3743,256,150,41,512,Central sulcus middle RH
3744,256,150,132,512,Postcentral gyrus mid-inferior
3745,256,150,661,1024,Cerebrospinal fluid (between precentral gyrus superior and skull RH)
3746,256,150,44,1024,Cerebrospinal fluid (between precentral gyrus and skull)
3747,256,150,547,1024,Cerebrospinal fluid (between postcentral gyrus and skull RH)
3748,256,150,797,1024,Precentral gyrus superior and superior frontal gyrus RH
3749,256,150,180,1024,Cerebrospinal fluid (between precentral gyrus and skull RH)
3750,256,151,20,64,Central Parieto-occipital sulcus
3751,256,151,35,64,Lingual gyrus anterior
3752,256,151,31,64,Calcarine sulcus anterior
3753,256,151,60,64,Cuneus
3754,256,151,4,64,Posterior Cingulate cortex
3755,256,151,61,128,Parieto-occipital sulcus anterior
3756,256,151,45,128,"Calcarine sulcus, anterior"
3757,256,151,52,128,Inferior precuneus
3758,256,151,118,128,Parieto-occipital sulcus antero-superior
3759,256,151,85,128,"Calcarine cortex, anterior"
3760,256,151,128,256,"Parieto-occipital sulcus, inferior"
3761,256,151,102,256,Ventral posterior cingulate cortex
3762,256,151,6,256,"Cuneus, anterior"
3763,256,151,218,256,Precuneus inferior
3764,256,151,222,256,Calcarine sulcus anterior
3765,256,151,331,512,Parieto-occipital sulcus middle
3766,256,151,511,512,Parieto-occipital sulcus middle LH
3767,256,151,91,512,Parieto-occipital sulcus anterior
3768,256,151,301,512,Parieto-occipital sulcus middle inferior LH
3769,256,151,435,512,Cuneus anterior
3770,256,151,1020,1024,Parieto-occipital sulcus anterior RH
3771,256,151,243,1024,Parieto-occipital sulcus mid-anterior LH
3772,256,151,849,1024,Parieto-occipital sulcus 
3773,256,151,801,1024,Calcarine sulcus anterior
3774,256,151,197,1024,Cuneus anterior LH
3775,256,152,28,64,Paracentral lobule
3776,256,152,34,64,Precentral gyrus medial
3777,256,152,33,64,Superior parietal lobule anterior
3778,256,152,10,64,Superior parts of Postcentral and Precentral gyri
3779,256,152,12,64,Paracentral gyrus RH
3780,256,152,70,128,Cerebrospinal fluid (between central sulcus and skull)
3781,256,152,60,128,Paracentral lobule
3782,256,152,5,128,Superior precentral and postcentral sulci
3783,256,152,20,128,Cerebrospinal fluid (superior of Central sulcus)
3784,256,152,119,128,"Paracingulate gyrus, postero-superior"
3785,256,152,142,256,Superior parts of central and postcentral sulci
3786,256,152,198,256,Cerebrospinal fluid (between paracentral lobule and skull)
3787,256,152,44,256,"Precentral sulcus, medial"
3788,256,152,137,256,Paracentral lobule posterior
3789,256,152,180,256,Cerebrospinal fluid (between precentral gyrus superior and skull)
3790,256,152,139,512,Cerebrospinal fluid (between superior precentral gyrus and skull)
3791,256,152,199,512,Precentral gyrus superior RH
3792,256,152,20,512,Superior frontal gyrus superior
3793,256,152,103,512,Precentral sulcus medial
3794,256,152,417,512,Paracentral lobule superior
3795,256,152,992,1024,Postcentral sulcus medial
3796,256,152,326,1024,Precentral gyrus superior
3797,256,152,508,1024,Paracentral lobule superior
3798,256,152,842,1024,Precentral gyrus superior LH
3799,256,152,783,1024,Precentral gyrus superior RH
3800,256,153,57,64,Superior parietal lobule
3801,256,153,18,64,Precuneus superior
3802,256,153,56,64,Superior occipital sulcus
3803,256,153,20,64,Central Parieto-occipital sulcus
3804,256,153,24,64,Descending occipital gyrus
3805,256,153,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
3806,256,153,17,128,Parieto-occipital sulcus postero-superior
3807,256,153,3,128,Superior occipital gyrus
3808,256,153,103,128,"Occipital pole, superior"
3809,256,153,73,128,Superior occipital sulcus
3810,256,153,84,256,"Superior occipital sulcus, inferior"
3811,256,153,184,256,Cuneus superior
3812,256,153,216,256,Parieto-occipital sulcus superior
3813,256,153,197,256,"Parieto-occipital sulcus, posterior"
3814,256,153,97,256,Superior occipital gyrus RH
3815,256,153,350,512,Superior parietal lobule posterior
3816,256,153,87,512,Parieto-occipital sulcus posterior lateral
3817,256,153,453,512,Superior occipital gyrus superior RH
3818,256,153,217,512,Parieto-occipital sulcus postero-superior 
3819,256,153,200,512,Occipital pole superior
3820,256,153,695,1024,Superior occipital gyrus posterior LH
3821,256,153,719,1024,Cuneus postero-superior LH
3822,256,153,941,1024,Parieto-occipital sulcus postero-superior 
3823,256,153,612,1024,Superior occipital gyrus superior
3824,256,153,805,1024,Cerebrospinal fluid (between superior occipital gyrus and skull)
3825,256,154,21,64,Cerebellum I-V
3826,256,154,35,64,Lingual gyrus anterior
3827,256,154,22,64,Superior fornix and isthmus
3828,256,154,55,64,Lingual gyrus
3829,256,154,11,64,Transverse sinus
3830,256,154,91,128,Lingual gyrus
3831,256,154,28,128,Cerebellum VI superior
3832,256,154,113,128,Cerebellum VI
3833,256,154,95,128,Retrosplenial cortex
3834,256,154,27,128,Cerebellum VI anterior
3835,256,154,223,256,Cerebellum VI superior
3836,256,154,96,256,Cerebellum IV
3837,256,154,181,256,Cerebellum VI
3838,256,154,200,256,Cerebellum V
3839,256,154,213,256,Lingual gyrus anterior
3840,256,154,376,512,Cerebellum V RH
3841,256,154,128,512,Cerebellum VI superior LH
3842,256,154,492,512,Cerebellum IV superior
3843,256,154,392,512,Retrosplenial cortex inferior
3844,256,154,427,512,Lingual gyrus anterior
3845,256,154,417,1024,Cerebellum V
3846,256,154,42,1024,Cerebellum VI superior
3847,256,154,49,1024,Cerebellum VI superior RH
3848,256,154,857,1024,Cerebellum IV LH
3849,256,154,283,1024,Cerebellum VI
3850,256,155,2,64,Fusiform gyrus
3851,256,155,29,64,Inferior occipital gyrus
3852,256,155,16,64,Posterior fusiform gyrus
3853,256,155,35,64,Lingual gyrus anterior
3854,256,155,31,64,Calcarine sulcus anterior
3855,256,155,12,128,Lingual gyrus posterior
3856,256,155,120,128,Fusiform gyrus
3857,256,155,47,128,Inferior occipital sulcus
3858,256,155,91,128,Lingual gyrus
3859,256,155,113,128,Cerebellum VI
3860,256,155,193,256,Lingual gyrus middle
3861,256,155,59,256,Fusiform gyrus LH
3862,256,155,117,256,"Collateral sulcus, middle"
3863,256,155,49,256,"Lingual gyrus, anterior"
3864,256,155,159,256,Inferior occipital sulcus
3865,256,155,448,512,Lingual gyrus mid-anterior LH
3866,256,155,151,512,Lingual gyrus mid-posterior LH
3867,256,155,478,512,Cerebellum VI posterior LH
3868,256,155,280,512,Occipitotemporal gyrus posterior LH
3869,256,155,67,512,Fusiform gyrus anterior
3870,256,155,789,1024,Lingual gyrus mid-posterior LH
3871,256,155,391,1024,Collateral sulcus posterior LH
3872,256,155,362,1024,Lingual gyrus middle LH
3873,256,155,471,1024,Lingual gyrus mid-anterior LH
3874,256,155,757,1024,Occipitotemporal sulcus posterior LH
3875,256,156,11,64,Transverse sinus
3876,256,156,29,64,Inferior occipital gyrus
3877,256,156,2,64,Fusiform gyrus
3878,256,156,16,64,Posterior fusiform gyrus
3879,256,156,21,64,Cerebellum I-V
3880,256,156,22,128,Cerebellum Crus I anterior
3881,256,156,55,128,Cerebellum superior posterior fissure
3882,256,156,11,128,Cerebellum Crus I posterior
3883,256,156,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
3884,256,156,28,128,Cerebellum VI superior
3885,256,156,179,256,Cerebellum Crus II
3886,256,156,147,256,Cerebellum Crus I lateral RH
3887,256,156,209,256,Cerebellum Crus I posterior LH
3888,256,156,50,256,Cerebellum VIIIb posterior
3889,256,156,69,256,Cerebellum VIIIb anterior
3890,256,156,429,512,Cerebellum Crus II RH
3891,256,156,234,512,Cerebellum Crus II posterior
3892,256,156,137,512,Cerebellum Crus II posterior LH
3893,256,156,346,512,Cerebellum secondary fissure
3894,256,156,491,512,Cerebellum Crus II medial RH
3895,256,156,502,1024,Cerebellum Crus II RH
3896,256,156,300,1024,Cerebellum Crus II
3897,256,156,649,1024,Cerebellum Crus II LH
3898,256,156,442,1024,Cerebellum Crus II
3899,256,156,236,1024,Cerebellum horizontal fissure LH
3900,256,157,15,64,ventricles
3901,256,157,45,64,Heschl’s gyrus
3902,256,157,63,64,Central sulcus
3903,256,157,49,64,Inferior frontal sulcus
3904,256,157,12,64,Paracentral gyrus RH
3905,256,157,62,128,Central sulcus
3906,256,157,112,128,Postcentral sulcus RH
3907,256,157,84,128,Precentral gyrus superior
3908,256,157,127,128,"Lateral ventricles, superior"
3909,256,157,104,128,Inferior frontal sulcus posterior RH
3910,256,157,5,256,Caudate superior
3911,256,157,55,256,Anterior corona radiata
3912,256,157,101,256,Internal capsule anterior horn RH
3913,256,157,135,256,Superior corona radiata RH
3914,256,157,250,256,Superior longitudinal fasciculus II LH
3915,256,157,313,512,Corticospinal tract middle RH
3916,256,157,456,512,Superior longitudinal fasciculus III middle RH
3917,256,157,61,512,Postcentral sulcus inferior RH
3918,256,157,165,512,Superior corona radiata
3919,256,157,202,512,Superior occipito-frontal fasciculus middle
3920,256,157,2,1024,Superior longitudinal fasciculus II mid-posterior RH
3921,256,157,438,1024,Superior longitudinal fasciculus II middle RH
3922,256,157,516,1024,Superior longitudinal fasciculus III mid-anterior RH
3923,256,157,807,1024,Corpus callosum posterior body radiation RH
3924,256,157,51,1024,Lateral fissure superior RH
3925,256,158,15,64,ventricles
3926,256,158,25,64,Putamen
3927,256,158,45,64,Heschl’s gyrus
3928,256,158,22,64,Superior fornix and isthmus
3929,256,158,64,64,Caudate
3930,256,158,127,128,"Lateral ventricles, superior"
3931,256,158,124,128,"Putamen, posterior"
3932,256,158,97,128,Thalamus and globus pallidus
3933,256,158,94,128,Caudate
3934,256,158,87,128,Internal capsule
3935,256,158,228,256,Thalamus
3936,256,158,103,256,"Lateral ventricles, middle"
3937,256,158,58,256,Caudate superior
3938,256,158,199,256,Putamen and globus pallidus
3939,256,158,41,256,Thalamus
3940,256,158,377,512,Internal capsule middle LH
3941,256,158,74,512,Thalamus superior
3942,256,158,71,512,Thalamus posterior
3943,256,158,423,512,Caudate nucleus tail
3944,256,158,168,512,Third ventricle
3945,256,158,760,1024,Internal capsule genu LH
3946,256,158,640,1024,Internal capsule posterior limb LH
3947,256,158,444,1024,Globus pallidus posterior
3948,256,158,441,1024,Thalamus anterior RH
3949,256,158,292,1024,Thalamus posterior RH
3950,256,159,29,64,Inferior occipital gyrus
3951,256,159,3,64,Calcarine cortex posterior
3952,256,159,55,64,Lingual gyrus
3953,256,159,16,64,Posterior fusiform gyrus
3954,256,159,24,64,Descending occipital gyrus
3955,256,159,116,128,"Occipital pole, inferior"
3956,256,159,108,128,Inferior occipital gyrus
3957,256,159,88,128,Lunate sulcus
3958,256,159,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
3959,256,159,72,128,"Calcarine cortex, posterior"
3960,256,159,25,256,"Occipital pole, inferior"
3961,256,159,9,256,"Occipital pole, superior"
3962,256,159,78,256,Mid-posterior lingual gyrus
3963,256,159,112,256,Fusiform gyrus posterior
3964,256,159,203,256,Fusiform gyrus RH
3965,256,159,281,512,Inferior occipital sulcus
3966,256,159,227,512,Collateral sulcus posterior RH
3967,256,159,265,512,Fusiform gyrus posterior RH
3968,256,159,363,512,Inferior occipital gyrus posterior LH
3969,256,159,487,512,Fusiform gyrus posterior LH
3970,256,159,1,1024,Retrocalcarine cortex RH
3971,256,159,60,1024,Calcarine sulcus posterior LH
3972,256,159,177,1024,Inferior occipital gyrus LH
3973,256,159,165,1024,Fusiform gyrus posterior RH
3974,256,159,271,1024,Inferior occipital sulcus superior RH
3975,256,160,8,64,Planum temporale
3976,256,160,7,64,Superior temporal sulcus with angular gyrus
3977,256,160,42,64,Lateral occipital cortex
3978,256,160,37,64,Supramarginal gyrus
3979,256,160,45,64,Heschl’s gyrus
3980,256,160,42,128,"Middle temporal gyrus, LH"
3981,256,160,122,128,"Angular gyrus, LH"
3982,256,160,68,128,Planum temporale RH
3983,256,160,54,128,Planum temporale LH
3984,256,160,7,128,"Intraparietal sulcus posterior, LH"
3985,256,160,164,256,Middle temporal gyrus anterior LH
3986,256,160,64,256,"Angular gyrus inferior, LH"
3987,256,160,186,256,Superior temporal sulcus RH
3988,256,160,141,256,Inferior frontal gyrus anterior LH
3989,256,160,212,256,Inferior temporal sulcus posterior LH
3990,256,160,230,512,Middle temporal gyrus middle LH
3991,256,160,443,512,Superior temporal sulcus middle LH
3992,256,160,509,512,Middle temporal gyrus mid-posterior LH
3993,256,160,373,512,Middle temporal gyrus postero-inferior LH
3994,256,160,379,512,Middle temporal gyrus mid-anterior LH
3995,256,160,136,1024,Superior temporal sulcus mid-posterior LH
3996,256,160,490,1024,Middle temporal gyrus mid-posterior medial LH
3997,256,160,458,1024,Superior temporal sulcus middle LH
3998,256,160,978,1024,Middle temporal gyrus mid-posterior LH
3999,256,160,421,1024,Middle temporal gyrus middle inferior LH
4000,256,161,11,64,Transverse sinus
4001,256,161,9,64,Cerebellum Crus II
4002,256,161,21,64,Cerebellum I-V
4003,256,161,16,64,Posterior fusiform gyrus
4004,256,161,55,64,Lingual gyrus
4005,256,161,28,128,Cerebellum VI superior
4006,256,161,22,128,Cerebellum Crus I anterior
4007,256,161,27,128,Cerebellum VI anterior
4008,256,161,120,128,Fusiform gyrus
4009,256,161,55,128,Cerebellum superior posterior fissure
4010,256,161,91,256,Cerebellum Crus I superior
4011,256,161,211,256,Cerebellum VI RH
4012,256,161,59,256,Fusiform gyrus LH
4013,256,161,181,256,Cerebellum VI
4014,256,161,172,256,Cerebellum Crus I anterior LH
4015,256,161,478,512,Cerebellum VI posterior LH
4016,256,161,257,512,Cerebellum VI antero-superior LH
4017,256,161,15,512,Fusiform gyrus anterior LH
4018,256,161,450,512,Cerebellum superior posterior fissure LH
4019,256,161,128,512,Cerebellum VI superior LH
4020,256,161,996,1024,Cerebellum VI LH
4021,256,161,930,1024,Cerebellum VI LH
4022,256,161,217,1024,Cerebellum Crus I LH
4023,256,161,385,1024,Cerebellum VI LH
4024,256,161,120,1024,Cerebellum Crus I lateral LH
4025,256,162,7,64,Superior temporal sulcus with angular gyrus
4026,256,162,59,64,Angular gyrus
4027,256,162,36,64,Angular gyrus
4028,256,162,53,64,Parieto occipital sulcus anterior
4029,256,162,54,64,Precuneus superior
4030,256,162,25,128,"Lateral occipital cortex, inferior"
4031,256,162,13,128,"Lateral occipital cortex, superior"
4032,256,162,29,128,"Angular gyrus anterior, RH"
4033,256,162,24,128,"Angular gyrus, posterior"
4034,256,162,110,128,"Inferior parietal lobule, LH"
4035,256,162,126,256,"Angular gyrus posterior, RH"
4036,256,162,230,256,Superior temporal sulcus posterior RH
4037,256,162,108,256,Middle temporal gyrus posterior
4038,256,162,109,256,Angular gyrus RH
4039,256,162,113,256,Lateral occipital cortex anterior
4040,256,162,237,512,Middle temporal gyrus mid-posterior RH
4041,256,162,100,512,Angular sulcus inferior RH
4042,256,162,38,512,Angular gyrus postero-inferior RH
4043,256,162,315,512,Lateral occipital cortex superior RH
4044,256,162,156,512,Arcuate fasciculus postero-inferior RH
4045,256,162,1013,1024,Lateral occipital sulcus anterior RH
4046,256,162,850,1024,Angular sulcus mid-posterior RH
4047,256,162,259,1024,Middle temporal gyrus postero-superior RH
4048,256,162,231,1024,Angular sulcus mid-anterior RH
4049,256,162,230,1024,Anterior occipital sulcus superior RH
4050,256,163,26,64,Mid-anterior Cingulate cortex
4051,256,163,6,64,Antero-superior insula
4052,256,163,8,64,Planum temporale
4053,256,163,61,64,Middle temporal gyrus
4054,256,163,25,64,Putamen
4055,256,163,64,128,"Lateral fissure, anterior"
4056,256,163,23,128,"Superior temporal gyrus, middle"
4057,256,163,109,128,Central operculum cortex
4058,256,163,79,128,Pars triangularis
4059,256,163,49,128,"Insula center, and lateral fissure"
4060,256,163,190,256,Insula posterior inferior
4061,256,163,148,256,Lateral fissure anterior
4062,256,163,86,256,Heschl’s gyrus
4063,256,163,217,256,Superior temporal gyrus anterior
4064,256,163,74,256,Insula
4065,256,163,116,512,Planum polare superior
4066,256,163,390,512,Posterior insula ventral 
4067,256,163,3,512,"Anterior insula, ventral"
4068,256,163,252,512,Superior temporal gyrus superior RH
4069,256,163,510,512,Posterior insula ventral RH
4070,256,163,500,1024,Planum polare LH
4071,256,163,308,1024,Heschl’s gyrus anterior medial RH
4072,256,163,790,1024,Lateral fissure anterior LH
